movie_id,recommendations
9614,"[{'index': 1, 'movie_id': 702}, {'index': 2, 'movie_id': 59968}, {'index': 3, 'movie_id': 8272}, {'index': 4, 'movie_id': 7445}, {'index': 5, 'movie_id': 84355}, {'index': 6, 'movie_id': 164457}, {'index': 7, 'movie_id': 298312}, {'index': 8, 'movie_id': 14976}, {'index': 9, 'movie_id': 218778}, {'index': 10, 'movie_id': 10071}]"
8922,"[{'index': 1, 'movie_id': 1649}, {'index': 2, 'movie_id': 214756}, {'index': 3, 'movie_id': 8618}, {'index': 4, 'movie_id': 43306}, {'index': 5, 'movie_id': 272693}, {'index': 6, 'movie_id': 239678}, {'index': 7, 'movie_id': 60463}, {'index': 8, 'movie_id': 68684}, {'index': 9, 'movie_id': 19405}, {'index': 10, 'movie_id': 8193}]"
1648,"[{'index': 1, 'movie_id': 15121}, {'index': 2, 'movie_id': 257}, {'index': 3, 'movie_id': 23367}, {'index': 4, 'movie_id': 13649}, {'index': 5, 'movie_id': 55567}, {'index': 6, 'movie_id': 4688}, {'index': 7, 'movie_id': 10060}, {'index': 8, 'movie_id': 10269}, {'index': 9, 'movie_id': 24356}, {'index': 10, 'movie_id': 10947}]"
17917,"[{'index': 1, 'movie_id': 268238}, {'index': 2, 'movie_id': 159824}, {'index': 3, 'movie_id': 10741}, {'index': 4, 'movie_id': 120467}, {'index': 5, 'movie_id': 12183}, {'index': 6, 'movie_id': 11308}, {'index': 7, 'movie_id': 3472}, {'index': 8, 'movie_id': 205}, {'index': 9, 'movie_id': 15189}, {'index': 10, 'movie_id': 314385}]"
74534,"[{'index': 1, 'movie_id': 231576}, {'index': 2, 'movie_id': 82650}, {'index': 3, 'movie_id': 15489}, {'index': 4, 'movie_id': 100975}, {'index': 5, 'movie_id': 15797}, {'index': 6, 'movie_id': 11798}, {'index': 7, 'movie_id': 10050}, {'index': 8, 'movie_id': 16112}, {'index': 9, 'movie_id': 204082}, {'index': 10, 'movie_id': 50725}]"
19405,"[{'index': 1, 'movie_id': 9659}, {'index': 2, 'movie_id': 8810}, {'index': 3, 'movie_id': 76341}, {'index': 4, 'movie_id': 11576}, {'index': 5, 'movie_id': 14199}, {'index': 6, 'movie_id': 131631}, {'index': 7, 'movie_id': 34549}, {'index': 8, 'movie_id': 11545}, {'index': 9, 'movie_id': 1687}, {'index': 10, 'movie_id': 8875}]"
9355,"[{'index': 1, 'movie_id': 36825}, {'index': 2, 'movie_id': 215918}, {'index': 3, 'movie_id': 204082}, {'index': 4, 'movie_id': 16112}, {'index': 5, 'movie_id': 36955}, {'index': 6, 'movie_id': 8849}, {'index': 7, 'movie_id': 82700}, {'index': 8, 'movie_id': 1590}, {'index': 9, 'movie_id': 113406}, {'index': 10, 'movie_id': 2755}]"
10999,"[{'index': 1, 'movie_id': 71805}, {'index': 2, 'movie_id': 10214}, {'index': 3, 'movie_id': 10585}, {'index': 4, 'movie_id': 11186}, {'index': 5, 'movie_id': 10065}, {'index': 6, 'movie_id': 11249}, {'index': 7, 'movie_id': 7006}, {'index': 8, 'movie_id': 1424}, {'index': 9, 'movie_id': 91586}, {'index': 10, 'movie_id': 256962}]"
321258,"[{'index': 1, 'movie_id': 285743}, {'index': 2, 'movie_id': 1813}, {'index': 3, 'movie_id': 794}, {'index': 4, 'movie_id': 62676}, {'index': 5, 'movie_id': 25983}, {'index': 6, 'movie_id': 301325}, {'index': 7, 'movie_id': 76487}, {'index': 8, 'movie_id': 11377}, {'index': 9, 'movie_id': 11586}, {'index': 10, 'movie_id': 13788}]"
44040,"[{'index': 1, 'movie_id': 10471}, {'index': 2, 'movie_id': 137}, {'index': 3, 'movie_id': 11093}, {'index': 4, 'movie_id': 704}, {'index': 5, 'movie_id': 14560}, {'index': 6, 'movie_id': 10634}, {'index': 7, 'movie_id': 280381}, {'index': 8, 'movie_id': 10708}, {'index': 9, 'movie_id': 82650}, {'index': 10, 'movie_id': 340816}]"
10426,"[{'index': 1, 'movie_id': 150202}, {'index': 2, 'movie_id': 11056}, {'index': 3, 'movie_id': 91586}, {'index': 4, 'movie_id': 11601}, {'index': 5, 'movie_id': 323270}, {'index': 6, 'movie_id': 10065}, {'index': 7, 'movie_id': 132232}, {'index': 8, 'movie_id': 402515}, {'index': 9, 'movie_id': 579}, {'index': 10, 'movie_id': 301325}]"
280092,"[{'index': 1, 'movie_id': 290864}, {'index': 2, 'movie_id': 9053}, {'index': 3, 'movie_id': 11667}, {'index': 4, 'movie_id': 11770}, {'index': 5, 'movie_id': 17917}, {'index': 6, 'movie_id': 55567}, {'index': 7, 'movie_id': 37028}, {'index': 8, 'movie_id': 9459}, {'index': 9, 'movie_id': 23367}, {'index': 10, 'movie_id': 14024}]"
13938,"[{'index': 1, 'movie_id': 77156}, {'index': 2, 'movie_id': 9271}, {'index': 3, 'movie_id': 15158}, {'index': 4, 'movie_id': 9294}, {'index': 5, 'movie_id': 5759}, {'index': 6, 'movie_id': 12484}, {'index': 7, 'movie_id': 1090}, {'index': 8, 'movie_id': 9074}, {'index': 9, 'movie_id': 19904}, {'index': 10, 'movie_id': 1639}]"
10163,"[{'index': 1, 'movie_id': 22327}, {'index': 2, 'movie_id': 40769}, {'index': 3, 'movie_id': 246403}, {'index': 4, 'movie_id': 11637}, {'index': 5, 'movie_id': 13994}, {'index': 6, 'movie_id': 9388}, {'index': 7, 'movie_id': 3981}, {'index': 8, 'movie_id': 10050}, {'index': 9, 'movie_id': 9455}, {'index': 10, 'movie_id': 44564}]"
12182,"[{'index': 1, 'movie_id': 2295}, {'index': 2, 'movie_id': 290825}, {'index': 3, 'movie_id': 9541}, {'index': 4, 'movie_id': 49519}, {'index': 5, 'movie_id': 258509}, {'index': 6, 'movie_id': 62206}, {'index': 7, 'movie_id': 271110}, {'index': 8, 'movie_id': 22820}, {'index': 9, 'movie_id': 62764}, {'index': 10, 'movie_id': 116711}]"
1832,"[{'index': 1, 'movie_id': 14976}, {'index': 2, 'movie_id': 14299}, {'index': 3, 'movie_id': 30082}, {'index': 4, 'movie_id': 9819}, {'index': 5, 'movie_id': 786}, {'index': 6, 'movie_id': 10437}, {'index': 7, 'movie_id': 887}, {'index': 8, 'movie_id': 159014}, {'index': 9, 'movie_id': 38303}, {'index': 10, 'movie_id': 18947}]"
9034,"[{'index': 1, 'movie_id': 10065}, {'index': 2, 'movie_id': 1874}, {'index': 3, 'movie_id': 577}, {'index': 4, 'movie_id': 41402}, {'index': 5, 'movie_id': 10320}, {'index': 6, 'movie_id': 9713}, {'index': 7, 'movie_id': 16241}, {'index': 8, 'movie_id': 43933}, {'index': 9, 'movie_id': 13812}, {'index': 10, 'movie_id': 9030}]"
15301,"[{'index': 1, 'movie_id': 11983}, {'index': 2, 'movie_id': 8909}, {'index': 3, 'movie_id': 62630}, {'index': 4, 'movie_id': 14576}, {'index': 5, 'movie_id': 13408}, {'index': 6, 'movie_id': 270554}, {'index': 7, 'movie_id': 13191}, {'index': 8, 'movie_id': 23330}, {'index': 9, 'movie_id': 20616}, {'index': 10, 'movie_id': 23631}]"
10135,"[{'index': 1, 'movie_id': 186935}, {'index': 2, 'movie_id': 20406}, {'index': 3, 'movie_id': 215918}, {'index': 4, 'movie_id': 15797}, {'index': 5, 'movie_id': 39514}, {'index': 6, 'movie_id': 36351}, {'index': 7, 'movie_id': 204082}, {'index': 8, 'movie_id': 111}, {'index': 9, 'movie_id': 89857}, {'index': 10, 'movie_id': 325173}]"
26352,"[{'index': 1, 'movie_id': 11431}, {'index': 2, 'movie_id': 15556}, {'index': 3, 'movie_id': 8065}, {'index': 4, 'movie_id': 20024}, {'index': 5, 'movie_id': 168530}, {'index': 6, 'movie_id': 14181}, {'index': 7, 'movie_id': 36825}, {'index': 8, 'movie_id': 301351}, {'index': 9, 'movie_id': 38717}, {'index': 10, 'movie_id': 12770}]"
20616,"[{'index': 1, 'movie_id': 11090}, {'index': 2, 'movie_id': 82532}, {'index': 3, 'movie_id': 10218}, {'index': 4, 'movie_id': 158150}, {'index': 5, 'movie_id': 8984}, {'index': 6, 'movie_id': 8699}, {'index': 7, 'movie_id': 13166}, {'index': 8, 'movie_id': 113406}, {'index': 9, 'movie_id': 9900}, {'index': 10, 'movie_id': 45658}]"
9794,"[{'index': 1, 'movie_id': 22897}, {'index': 2, 'movie_id': 19840}, {'index': 3, 'movie_id': 109418}, {'index': 4, 'movie_id': 11887}, {'index': 5, 'movie_id': 20009}, {'index': 6, 'movie_id': 80271}, {'index': 7, 'movie_id': 286939}, {'index': 8, 'movie_id': 50035}, {'index': 9, 'movie_id': 55561}, {'index': 10, 'movie_id': 10468}]"
15037,"[{'index': 1, 'movie_id': 1725}, {'index': 2, 'movie_id': 10718}, {'index': 3, 'movie_id': 9277}, {'index': 4, 'movie_id': 10913}, {'index': 5, 'movie_id': 319910}, {'index': 6, 'movie_id': 240}, {'index': 7, 'movie_id': 2148}, {'index': 8, 'movie_id': 13201}, {'index': 9, 'movie_id': 238}, {'index': 10, 'movie_id': 10045}]"
227,"[{'index': 1, 'movie_id': 82702}, {'index': 2, 'movie_id': 5494}, {'index': 3, 'movie_id': 10800}, {'index': 4, 'movie_id': 257932}, {'index': 5, 'movie_id': 10191}, {'index': 6, 'movie_id': 39541}, {'index': 7, 'movie_id': 2486}, {'index': 8, 'movie_id': 6278}, {'index': 9, 'movie_id': 1735}, {'index': 10, 'movie_id': 10674}]"
294272,"[{'index': 1, 'movie_id': 11096}, {'index': 2, 'movie_id': 37165}, {'index': 3, 'movie_id': 8831}, {'index': 4, 'movie_id': 1590}, {'index': 5, 'movie_id': 39303}, {'index': 6, 'movie_id': 16651}, {'index': 7, 'movie_id': 27936}, {'index': 8, 'movie_id': 32740}, {'index': 9, 'movie_id': 837}, {'index': 10, 'movie_id': 107811}]"
11336,"[{'index': 1, 'movie_id': 82505}, {'index': 2, 'movie_id': 46738}, {'index': 3, 'movie_id': 55903}, {'index': 4, 'movie_id': 10320}, {'index': 5, 'movie_id': 18238}, {'index': 6, 'movie_id': 68737}, {'index': 7, 'movie_id': 8204}, {'index': 8, 'movie_id': 362105}, {'index': 9, 'movie_id': 276907}, {'index': 10, 'movie_id': 150202}]"
283445,"[{'index': 1, 'movie_id': 15121}, {'index': 2, 'movie_id': 28665}, {'index': 3, 'movie_id': 206296}, {'index': 4, 'movie_id': 9541}, {'index': 5, 'movie_id': 9816}, {'index': 6, 'movie_id': 23367}, {'index': 7, 'movie_id': 17917}, {'index': 8, 'movie_id': 4688}, {'index': 9, 'movie_id': 304410}, {'index': 10, 'movie_id': 49948}]"
88036,"[{'index': 1, 'movie_id': 948}, {'index': 2, 'movie_id': 32856}, {'index': 3, 'movie_id': 9656}, {'index': 4, 'movie_id': 36095}, {'index': 5, 'movie_id': 70436}, {'index': 6, 'movie_id': 10065}, {'index': 7, 'movie_id': 14435}, {'index': 8, 'movie_id': 10894}, {'index': 9, 'movie_id': 98557}, {'index': 10, 'movie_id': 9728}]"
10984,"[{'index': 1, 'movie_id': 51130}, {'index': 2, 'movie_id': 8836}, {'index': 3, 'movie_id': 11324}, {'index': 4, 'movie_id': 210577}, {'index': 5, 'movie_id': 241257}, {'index': 6, 'movie_id': 10782}, {'index': 7, 'movie_id': 6973}, {'index': 8, 'movie_id': 8413}, {'index': 9, 'movie_id': 45226}, {'index': 10, 'movie_id': 167}]"
22824,"[{'index': 1, 'movie_id': 15121}, {'index': 2, 'movie_id': 23367}, {'index': 3, 'movie_id': 13649}, {'index': 4, 'movie_id': 18074}, {'index': 5, 'movie_id': 198277}, {'index': 6, 'movie_id': 37028}, {'index': 7, 'movie_id': 206296}, {'index': 8, 'movie_id': 4688}, {'index': 9, 'movie_id': 28665}, {'index': 10, 'movie_id': 16769}]"
9526,"[{'index': 1, 'movie_id': 29920}, {'index': 2, 'movie_id': 14544}, {'index': 3, 'movie_id': 39833}, {'index': 4, 'movie_id': 102362}, {'index': 5, 'movie_id': 18079}, {'index': 6, 'movie_id': 14195}, {'index': 7, 'movie_id': 22314}, {'index': 8, 'movie_id': 164457}, {'index': 9, 'movie_id': 74457}, {'index': 10, 'movie_id': 15074}]"
39349,"[{'index': 1, 'movie_id': 25212}, {'index': 2, 'movie_id': 106747}, {'index': 3, 'movie_id': 16353}, {'index': 4, 'movie_id': 56288}, {'index': 5, 'movie_id': 62630}, {'index': 6, 'movie_id': 1535}, {'index': 7, 'movie_id': 102362}, {'index': 8, 'movie_id': 69848}, {'index': 9, 'movie_id': 300673}, {'index': 10, 'movie_id': 9486}]"
15983,"[{'index': 1, 'movie_id': 220488}, {'index': 2, 'movie_id': 12228}, {'index': 3, 'movie_id': 14195}, {'index': 4, 'movie_id': 61752}, {'index': 5, 'movie_id': 39349}, {'index': 6, 'movie_id': 14799}, {'index': 7, 'movie_id': 70478}, {'index': 8, 'movie_id': 786}, {'index': 9, 'movie_id': 48463}, {'index': 10, 'movie_id': 39833}]"
14544,"[{'index': 1, 'movie_id': 34549}, {'index': 2, 'movie_id': 301351}, {'index': 3, 'movie_id': 21413}, {'index': 4, 'movie_id': 9726}, {'index': 5, 'movie_id': 103663}, {'index': 6, 'movie_id': 10833}, {'index': 7, 'movie_id': 385636}, {'index': 8, 'movie_id': 4032}, {'index': 9, 'movie_id': 11564}, {'index': 10, 'movie_id': 10802}]"
11545,"[{'index': 1, 'movie_id': 169}, {'index': 2, 'movie_id': 146631}, {'index': 3, 'movie_id': 44943}, {'index': 4, 'movie_id': 3040}, {'index': 5, 'movie_id': 8337}, {'index': 6, 'movie_id': 61984}, {'index': 7, 'movie_id': 91314}, {'index': 8, 'movie_id': 1858}, {'index': 9, 'movie_id': 11260}, {'index': 10, 'movie_id': 13600}]"
42684,"[{'index': 1, 'movie_id': 74534}, {'index': 2, 'movie_id': 120467}, {'index': 3, 'movie_id': 10741}, {'index': 4, 'movie_id': 159824}, {'index': 5, 'movie_id': 3472}, {'index': 6, 'movie_id': 205}, {'index': 7, 'movie_id': 5}, {'index': 8, 'movie_id': 7303}, {'index': 9, 'movie_id': 12183}, {'index': 10, 'movie_id': 11308}]"
268238,"[{'index': 1, 'movie_id': 32579}, {'index': 2, 'movie_id': 13490}, {'index': 3, 'movie_id': 30309}, {'index': 4, 'movie_id': 361398}, {'index': 5, 'movie_id': 38415}, {'index': 6, 'movie_id': 426469}, {'index': 7, 'movie_id': 361475}, {'index': 8, 'movie_id': 38317}, {'index': 9, 'movie_id': 104896}, {'index': 10, 'movie_id': 1359}]"
8359,"[{'index': 1, 'movie_id': 9583}, {'index': 2, 'movie_id': 251979}, {'index': 3, 'movie_id': 58051}, {'index': 4, 'movie_id': 51384}, {'index': 5, 'movie_id': 21801}, {'index': 6, 'movie_id': 1651}, {'index': 7, 'movie_id': 50035}, {'index': 8, 'movie_id': 44865}, {'index': 9, 'movie_id': 37737}, {'index': 10, 'movie_id': 291270}]"
15648,"[{'index': 1, 'movie_id': 215918}, {'index': 2, 'movie_id': 16112}, {'index': 3, 'movie_id': 113406}, {'index': 4, 'movie_id': 10197}, {'index': 5, 'movie_id': 1590}, {'index': 6, 'movie_id': 2013}, {'index': 7, 'movie_id': 401}, {'index': 8, 'movie_id': 37165}, {'index': 9, 'movie_id': 17979}, {'index': 10, 'movie_id': 301351}]"
41823,"[{'index': 1, 'movie_id': 173931}, {'index': 2, 'movie_id': 9470}, {'index': 3, 'movie_id': 49444}, {'index': 4, 'movie_id': 11817}, {'index': 5, 'movie_id': 9502}, {'index': 6, 'movie_id': 98369}, {'index': 7, 'movie_id': 290864}, {'index': 8, 'movie_id': 13938}, {'index': 9, 'movie_id': 10073}, {'index': 10, 'movie_id': 18475}]"
11891,"[{'index': 1, 'movie_id': 30315}, {'index': 2, 'movie_id': 9619}, {'index': 3, 'movie_id': 9336}, {'index': 4, 'movie_id': 19898}, {'index': 5, 'movie_id': 27588}, {'index': 6, 'movie_id': 22530}, {'index': 7, 'movie_id': 72190}, {'index': 8, 'movie_id': 402515}, {'index': 9, 'movie_id': 18238}, {'index': 10, 'movie_id': 254472}]"
9362,"[{'index': 1, 'movie_id': 150211}, {'index': 2, 'movie_id': 301325}, {'index': 3, 'movie_id': 11531}, {'index': 4, 'movie_id': 10053}, {'index': 5, 'movie_id': 104755}, {'index': 6, 'movie_id': 13788}, {'index': 7, 'movie_id': 11908}, {'index': 8, 'movie_id': 10066}, {'index': 9, 'movie_id': 8875}, {'index': 10, 'movie_id': 9682}]"
9902,"[{'index': 1, 'movie_id': 250066}, {'index': 2, 'movie_id': 11969}, {'index': 3, 'movie_id': 388}, {'index': 4, 'movie_id': 68818}, {'index': 5, 'movie_id': 164457}, {'index': 6, 'movie_id': 642}, {'index': 7, 'movie_id': 327}, {'index': 8, 'movie_id': 3172}, {'index': 9, 'movie_id': 288}, {'index': 10, 'movie_id': 376010}]"
14729,"[{'index': 1, 'movie_id': 12182}, {'index': 2, 'movie_id': 66195}, {'index': 3, 'movie_id': 17707}, {'index': 4, 'movie_id': 38940}, {'index': 5, 'movie_id': 22327}, {'index': 6, 'movie_id': 2088}, {'index': 7, 'movie_id': 11637}, {'index': 8, 'movie_id': 11835}, {'index': 9, 'movie_id': 44564}, {'index': 10, 'movie_id': 17134}]"
9455,"[{'index': 1, 'movie_id': 13888}, {'index': 2, 'movie_id': 17908}, {'index': 3, 'movie_id': 13374}, {'index': 4, 'movie_id': 191229}, {'index': 5, 'movie_id': 146}, {'index': 6, 'movie_id': 5689}, {'index': 7, 'movie_id': 11404}, {'index': 8, 'movie_id': 83666}, {'index': 9, 'movie_id': 1391}, {'index': 10, 'movie_id': 141}]"
103731,"[{'index': 1, 'movie_id': 147767}, {'index': 2, 'movie_id': 15049}, {'index': 3, 'movie_id': 323675}, {'index': 4, 'movie_id': 8961}, {'index': 5, 'movie_id': 96}, {'index': 6, 'movie_id': 33106}, {'index': 7, 'movie_id': 49524}, {'index': 8, 'movie_id': 268920}, {'index': 9, 'movie_id': 9882}, {'index': 10, 'movie_id': 9737}]"
10090,"[{'index': 1, 'movie_id': 67675}, {'index': 2, 'movie_id': 13576}, {'index': 3, 'movie_id': 37003}, {'index': 4, 'movie_id': 21525}, {'index': 5, 'movie_id': 30309}, {'index': 6, 'movie_id': 24356}, {'index': 7, 'movie_id': 756}, {'index': 8, 'movie_id': 30867}, {'index': 9, 'movie_id': 324322}, {'index': 10, 'movie_id': 18074}]"
164558,"[{'index': 1, 'movie_id': 38570}, {'index': 2, 'movie_id': 39563}, {'index': 3, 'movie_id': 36691}, {'index': 4, 'movie_id': 98369}, {'index': 5, 'movie_id': 27455}, {'index': 6, 'movie_id': 170687}, {'index': 7, 'movie_id': 40794}, {'index': 8, 'movie_id': 13408}, {'index': 9, 'movie_id': 46849}, {'index': 10, 'movie_id': 291362}]"
19905,"[{'index': 1, 'movie_id': 20862}, {'index': 2, 'movie_id': 82990}, {'index': 3, 'movie_id': 9907}, {'index': 4, 'movie_id': 11836}, {'index': 5, 'movie_id': 239897}, {'index': 6, 'movie_id': 50135}, {'index': 7, 'movie_id': 20455}, {'index': 8, 'movie_id': 7518}, {'index': 9, 'movie_id': 362765}, {'index': 10, 'movie_id': 11601}]"
17710,"[{'index': 1, 'movie_id': 12228}, {'index': 2, 'movie_id': 48463}, {'index': 3, 'movie_id': 14195}, {'index': 4, 'movie_id': 7913}, {'index': 5, 'movie_id': 25428}, {'index': 6, 'movie_id': 88641}, {'index': 7, 'movie_id': 13025}, {'index': 8, 'movie_id': 3558}, {'index': 9, 'movie_id': 220488}, {'index': 10, 'movie_id': 686}]"
75900,"[{'index': 1, 'movie_id': 18065}, {'index': 2, 'movie_id': 11313}, {'index': 3, 'movie_id': 13027}, {'index': 4, 'movie_id': 11129}, {'index': 5, 'movie_id': 37737}, {'index': 6, 'movie_id': 46889}, {'index': 7, 'movie_id': 6947}, {'index': 8, 'movie_id': 16643}, {'index': 9, 'movie_id': 102362}, {'index': 10, 'movie_id': 13689}]"
9515,"[{'index': 1, 'movie_id': 75986}, {'index': 2, 'movie_id': 76996}, {'index': 3, 'movie_id': 226857}, {'index': 4, 'movie_id': 24420}, {'index': 5, 'movie_id': 16388}, {'index': 6, 'movie_id': 29371}, {'index': 7, 'movie_id': 32456}, {'index': 8, 'movie_id': 17127}, {'index': 9, 'movie_id': 14585}, {'index': 10, 'movie_id': 4251}]"
27322,"[{'index': 1, 'movie_id': 290391}, {'index': 2, 'movie_id': 10740}, {'index': 3, 'movie_id': 2655}, {'index': 4, 'movie_id': 10398}, {'index': 5, 'movie_id': 223}, {'index': 6, 'movie_id': 51130}, {'index': 7, 'movie_id': 76494}, {'index': 8, 'movie_id': 78814}, {'index': 9, 'movie_id': 40247}, {'index': 10, 'movie_id': 9715}]"
328425,"[{'index': 1, 'movie_id': 14635}, {'index': 2, 'movie_id': 7301}, {'index': 3, 'movie_id': 38717}, {'index': 4, 'movie_id': 4107}, {'index': 5, 'movie_id': 1947}, {'index': 6, 'movie_id': 33106}, {'index': 7, 'movie_id': 13569}, {'index': 8, 'movie_id': 29339}, {'index': 9, 'movie_id': 287625}, {'index': 10, 'movie_id': 77016}]"
14120,"[{'index': 1, 'movie_id': 385636}, {'index': 2, 'movie_id': 50725}, {'index': 3, 'movie_id': 10314}, {'index': 4, 'movie_id': 231576}, {'index': 5, 'movie_id': 37165}, {'index': 6, 'movie_id': 158150}, {'index': 7, 'movie_id': 9621}, {'index': 8, 'movie_id': 10890}, {'index': 9, 'movie_id': 19840}, {'index': 10, 'movie_id': 8849}]"
10050,"[{'index': 1, 'movie_id': 136400}, {'index': 2, 'movie_id': 46138}, {'index': 3, 'movie_id': 12085}, {'index': 4, 'movie_id': 66942}, {'index': 5, 'movie_id': 77016}, {'index': 6, 'movie_id': 137347}, {'index': 7, 'movie_id': 192134}, {'index': 8, 'movie_id': 77930}, {'index': 9, 'movie_id': 15745}, {'index': 10, 'movie_id': 57089}]"
1542,"[{'index': 1, 'movie_id': 11072}, {'index': 2, 'movie_id': 55123}, {'index': 3, 'movie_id': 392}, {'index': 4, 'movie_id': 17880}, {'index': 5, 'movie_id': 44853}, {'index': 6, 'movie_id': 24071}, {'index': 7, 'movie_id': 22488}, {'index': 8, 'movie_id': 385383}, {'index': 9, 'movie_id': 17709}, {'index': 10, 'movie_id': 1257}]"
10490,"[{'index': 1, 'movie_id': 32274}, {'index': 2, 'movie_id': 89325}, {'index': 3, 'movie_id': 270487}, {'index': 4, 'movie_id': 1382}, {'index': 5, 'movie_id': 3635}, {'index': 6, 'movie_id': 39845}, {'index': 7, 'movie_id': 9686}, {'index': 8, 'movie_id': 75531}, {'index': 9, 'movie_id': 9963}, {'index': 10, 'movie_id': 75033}]"
87093,"[{'index': 1, 'movie_id': 107811}, {'index': 2, 'movie_id': 26673}, {'index': 3, 'movie_id': 157185}, {'index': 4, 'movie_id': 8617}, {'index': 5, 'movie_id': 241554}, {'index': 6, 'movie_id': 16538}, {'index': 7, 'movie_id': 13429}, {'index': 8, 'movie_id': 4836}, {'index': 9, 'movie_id': 11507}, {'index': 10, 'movie_id': 11129}]"
10029,"[{'index': 1, 'movie_id': 3597}, {'index': 2, 'movie_id': 272693}, {'index': 3, 'movie_id': 8193}, {'index': 4, 'movie_id': 17130}, {'index': 5, 'movie_id': 88641}, {'index': 6, 'movie_id': 159770}, {'index': 7, 'movie_id': 10050}, {'index': 8, 'movie_id': 10188}, {'index': 9, 'movie_id': 13523}, {'index': 10, 'movie_id': 8669}]"
9893,"[{'index': 1, 'movie_id': 1248}, {'index': 2, 'movie_id': 77}, {'index': 3, 'movie_id': 82507}, {'index': 4, 'movie_id': 1586}, {'index': 5, 'movie_id': 948}, {'index': 6, 'movie_id': 11904}, {'index': 7, 'movie_id': 41283}, {'index': 8, 'movie_id': 260346}, {'index': 9, 'movie_id': 4997}, {'index': 10, 'movie_id': 13197}]"
11507,"[{'index': 1, 'movie_id': 33106}, {'index': 2, 'movie_id': 62206}, {'index': 3, 'movie_id': 147767}, {'index': 4, 'movie_id': 293660}, {'index': 5, 'movie_id': 22820}, {'index': 6, 'movie_id': 10890}, {'index': 7, 'movie_id': 944}, {'index': 8, 'movie_id': 10117}, {'index': 9, 'movie_id': 10070}, {'index': 10, 'movie_id': 17711}]"
37931,"[{'index': 1, 'movie_id': 10741}, {'index': 2, 'movie_id': 74534}, {'index': 3, 'movie_id': 268238}, {'index': 4, 'movie_id': 120467}, {'index': 5, 'movie_id': 11308}, {'index': 6, 'movie_id': 18079}, {'index': 7, 'movie_id': 159824}, {'index': 8, 'movie_id': 205}, {'index': 9, 'movie_id': 7303}, {'index': 10, 'movie_id': 48138}]"
3472,"[{'index': 1, 'movie_id': 10197}, {'index': 2, 'movie_id': 215918}, {'index': 3, 'movie_id': 10202}, {'index': 4, 'movie_id': 14195}, {'index': 5, 'movie_id': 111794}, {'index': 6, 'movie_id': 17995}, {'index': 7, 'movie_id': 113406}, {'index': 8, 'movie_id': 19724}, {'index': 9, 'movie_id': 10073}, {'index': 10, 'movie_id': 9900}]"
87818,"[{'index': 1, 'movie_id': 11232}, {'index': 2, 'movie_id': 36825}, {'index': 3, 'movie_id': 354110}, {'index': 4, 'movie_id': 73511}, {'index': 5, 'movie_id': 82532}, {'index': 6, 'movie_id': 2013}, {'index': 7, 'movie_id': 8271}, {'index': 8, 'movie_id': 2122}, {'index': 9, 'movie_id': 1590}, {'index': 10, 'movie_id': 158150}]"
13160,"[{'index': 1, 'movie_id': 2755}, {'index': 2, 'movie_id': 50725}, {'index': 3, 'movie_id': 37165}, {'index': 4, 'movie_id': 16162}, {'index': 5, 'movie_id': 19556}, {'index': 6, 'movie_id': 215918}, {'index': 7, 'movie_id': 113406}, {'index': 8, 'movie_id': 158150}, {'index': 9, 'movie_id': 385636}, {'index': 10, 'movie_id': 13223}]"
88005,"[{'index': 1, 'movie_id': 113406}, {'index': 2, 'movie_id': 120467}, {'index': 3, 'movie_id': 45658}, {'index': 4, 'movie_id': 8970}, {'index': 5, 'movie_id': 27845}, {'index': 6, 'movie_id': 16614}, {'index': 7, 'movie_id': 10890}, {'index': 8, 'movie_id': 147773}, {'index': 9, 'movie_id': 9900}, {'index': 10, 'movie_id': 36691}]"
52067,"[{'index': 1, 'movie_id': 48309}, {'index': 2, 'movie_id': 65448}, {'index': 3, 'movie_id': 164457}, {'index': 4, 'movie_id': 278}, {'index': 5, 'movie_id': 9991}, {'index': 6, 'movie_id': 18533}, {'index': 7, 'movie_id': 9464}, {'index': 8, 'movie_id': 12555}, {'index': 9, 'movie_id': 327}, {'index': 10, 'movie_id': 41283}]"
73,"[{'index': 1, 'movie_id': 38940}, {'index': 2, 'movie_id': 82700}, {'index': 3, 'movie_id': 26673}, {'index': 4, 'movie_id': 59965}, {'index': 5, 'movie_id': 37165}, {'index': 6, 'movie_id': 193603}, {'index': 7, 'movie_id': 2013}, {'index': 8, 'movie_id': 121676}, {'index': 9, 'movie_id': 39303}, {'index': 10, 'movie_id': 115210}]"
134597,"[{'index': 1, 'movie_id': 2054}, {'index': 2, 'movie_id': 272878}, {'index': 3, 'movie_id': 46195}, {'index': 4, 'movie_id': 23367}, {'index': 5, 'movie_id': 8841}, {'index': 6, 'movie_id': 157293}, {'index': 7, 'movie_id': 28178}, {'index': 8, 'movie_id': 328111}, {'index': 9, 'movie_id': 172391}, {'index': 10, 'movie_id': 228326}]"
24034,"[{'index': 1, 'movie_id': 28665}, {'index': 2, 'movie_id': 15121}, {'index': 3, 'movie_id': 4688}, {'index': 4, 'movie_id': 11208}, {'index': 5, 'movie_id': 1833}, {'index': 6, 'movie_id': 206296}, {'index': 7, 'movie_id': 11887}, {'index': 8, 'movie_id': 11113}, {'index': 9, 'movie_id': 43546}, {'index': 10, 'movie_id': 824}]"
